Period,Trade Flow,Reporter,Partner,Commodity Code,Trade Value (M $),Net Weight(M kgs )
2014,Export,Ukraine,Dem. People's Rep. of Korea,1001,1.89,7.5
2014,Export,Ukraine,Rep. of Korea,1001,93.75,499.24
2014,Export,Ukraine,Lebanon,1001,43.73,194.68
2014,Export,Ukraine,Libya,1001,66.04,303.84
2014,Export,Ukraine,Lithuania,1001,3.84,20.62
2014,Export,Ukraine,Malaysia,1001,9.45,43.78
2014,Export,Ukraine,Mauritania,1001,16.53,78.44
2014,Export,Ukraine,Mexico,1001,8.61,33.0
2014,Export,Ukraine,"Other Asia, nes",1001,0.98,5.28
2014,Export,Ukraine,Rep. of Moldova,1001,0.07,0.12
2014,Export,Ukraine,Morocco,1001,113.32,491.63
2014,Export,Ukraine,Mozambique,1001,18.01,81.84
2014,Export,Ukraine,Netherlands,1001,15.89,65.15
2014,Export,Ukraine,Nigeria,1001,2.41,11.0
2014,Export,Ukraine,Pakistan,1001,108.87,502.75
2014,Export,Ukraine,Panama,1001,0.68,3.56
2014,Export,Ukraine,Philippines,1001,53.45,278.47
2014,Export,Ukraine,Poland,1001,0.74,3.03
2014,Export,Ukraine,Russian Federation,1001,0.12,0.36
2014,Export,Ukraine,Saudi Arabia,1001,4.36,18.67
2014,Export,Ukraine,Serbia,1001,0.35,2.0
2014,Export,Ukraine,India,1001,0.56,2.56
2014,Export,Ukraine,Slovenia,1001,0.02,0.04
2014,Export,Ukraine,South Africa,1001,53.09,229.0
2014,Export,Ukraine,Zimbabwe,1001,0.6,2.72
2014,Export,Ukraine,Spain,1001,128.63,685.24
2014,Export,Ukraine,Sudan,1001,16.18,67.73
2014,Export,Ukraine,Switzerland,1001,1.98,4.78
2014,Export,Ukraine,Syria,1001,32.88,151.84
2014,Export,Ukraine,Thailand,1001,79.02,437.33
2014,Export,Ukraine,United Arab Emirates,1001,10.7,45.83
2014,Export,Ukraine,Tunisia,1001,99.65,433.24
2014,Export,Ukraine,Türkiye,1001,42.35,204.98
2014,Export,Ukraine,Uganda,1001,18.42,87.59
2014,Export,Ukraine,Egypt,1001,650.57,2843.06
2014,Export,Ukraine,United Kingdom,1001,10.16,43.71
2014,Export,Ukraine,United Rep. of Tanzania,1001,1.4,7.0
2014,Export,Ukraine,Yemen,1001,49.11,210.26
2015,Export,Ukraine,World,1001,2238.18,13451.83
2015,Export,Ukraine,Algeria,1001,16.78,106.28
2015,Export,Ukraine,Austria,1001,1.71,6.6
2015,Export,Ukraine,Bahrain,1001,0.0,0.02
2015,Export,Ukraine,Bangladesh,1001,136.78,840.97
2015,Export,Ukraine,Br. Virgin Isds,1001,0.41,2.7
2015,Export,Ukraine,Bulgaria,1001,0.01,0.09
2015,Export,Ukraine,Myanmar,1001,2.55,16.03
2015,Export,Ukraine,Burundi,1001,1.65,8.0
2015,Export,Ukraine,Belarus,1001,0.16,0.67
2015,Export,Ukraine,Canada,1001,0.32,3.0
2015,Export,Ukraine,Czechia,1001,0.02,0.04
2015,Export,Ukraine,Ecuador,1001,1.65,9.98
2015,Export,Ukraine,Ethiopia,1001,20.74,128.3
2015,Export,Ukraine,Estonia,1001,0.31,2.18
2015,Export,Ukraine,France,1001,0.49,4.31
2015,Export,Ukraine,Djibouti,1001,58.09,351.86
2015,Export,Ukraine,Georgia,1001,2.55,12.24
2015,Export,Ukraine,Germany,1001,3.93,12.71
2015,Export,Ukraine,Ghana,1001,0.2,1.06
2015,Export,Ukraine,Greece,1001,10.01,59.14
2015,Export,Ukraine,"China, Hong Kong SAR",1001,0.05,0.31
2015,Export,Ukraine,Hungary,1001,0.11,0.25
2015,Export,Ukraine,Indonesia,1001,157.75,973.04
2015,Export,Ukraine,Israel,1001,93.61,575.08
2015,Export,Ukraine,Italy,1001,107.3,618.05
2015,Export,Ukraine,Japan,1001,23.65,157.08
2015,Export,Ukraine,Jordan,1001,0.04,0.2
2015,Export,Ukraine,Kenya,1001,23.65,135.11
2015,Export,Ukraine,Rep. of Korea,1001,156.45,969.27
2015,Export,Ukraine,Lebanon,1001,46.27,237.03
2015,Export,Ukraine,Libya,1001,25.0,147.13
2015,Export,Ukraine,Lithuania,1001,1.19,7.3
2015,Export,Ukraine,Malaysia,1001,27.55,175.33
2015,Export,Ukraine,Malta,1001,9.48,41.27
2015,Export,Ukraine,Mauritania,1001,17.36,106.21
2015,Export,Ukraine,Mexico,1001,51.66,284.96
2015,Export,Ukraine,"Other Asia, nes",1001,1.74,11.47
2015,Export,Ukraine,Rep. of Moldova,1001,0.19,0.77
2015,Export,Ukraine,Morocco,1001,80.63,482.54
2015,Export,Ukraine,Mozambique,1001,9.17,38.74
2015,Export,Ukraine,Namibia,1001,6.29,39.0
2015,Export,Ukraine,Netherlands,1001,15.85,90.12
2015,Export,Ukraine,Marshall Isds,1001,0.01,0.07
2015,Export,Ukraine,Panama,1001,0.35,2.27
2015,Export,Ukraine,Philippines,1001,102.9,643.69
2015,Export,Ukraine,Poland,1001,1.05,3.4
2015,Export,Ukraine,Romania,1001,0.0,0.02
2015,Export,Ukraine,Singapore,1001,0.87,5.12
2015,Export,Ukraine,Slovakia,1001,0.0,0.0
2015,Export,Ukraine,Viet Nam,1001,8.75,61.3
2015,Export,Ukraine,South Africa,1001,48.33,243.47
2015,Export,Ukraine,Spain,1001,135.12,878.94
2015,Export,Ukraine,Sudan,1001,5.82,35.53
2015,Export,Ukraine,Switzerland,1001,2.2,6.2
2015,Export,Ukraine,Syria,1001,61.62,364.43
2015,Export,Ukraine,Thailand,1001,260.15,1695.2
2015,Export,Ukraine,United Arab Emirates,1001,15.35,72.69
2015,Export,Ukraine,Tunisia,1001,105.9,618.33
2015,Export,Ukraine,Türkiye,1001,38.32,219.21
2015,Export,Ukraine,Egypt,1001,310.76,1803.06
2015,Export,Ukraine,United Kingdom,1001,6.9,31.54
2015,Export,Ukraine,United Rep. of Tanzania,1001,6.01,30.8
2015,Export,Ukraine,USA,1001,0.03,0.08
2015,Export,Ukraine,Yemen,1001,11.35,64.69
2015,Export,Ukraine,Zambia,1001,3.05,15.32
2016,Export,Ukraine,World,1001,2717.47,17921.19
2016,Export,Ukraine,Albania,1001,0.85,4.95
2016,Export,Ukraine,Algeria,1001,20.01,145.18
2016,Export,Ukraine,Azerbaijan,1001,0.77,1.45
2016,Export,Ukraine,Austria,1001,1.46,5.94
2016,Export,Ukraine,Bahrain,1001,0.01,0.07
2016,Export,Ukraine,Bangladesh,1001,279.54,1874.4
2016,Export,Ukraine,Myanmar,1001,1.81,12.38
2016,Export,Ukraine,Cambodia,1001,0.56,4.08
2016,Export,Ukraine,Sri Lanka,1001,0.01,0.05
2016,Export,Ukraine,Cyprus,1001,5.86,36.6
2016,Export,Ukraine,Ecuador,1001,2.55,18.3
2016,Export,Ukraine,Ethiopia,1001,35.16,222.71
2016,Export,Ukraine,Estonia,1001,0.23,1.65
2016,Export,Ukraine,Djibouti,1001,12.93,76.94
2016,Export,Ukraine,Georgia,1001,0.06,0.18
2016,Export,Ukraine,Germany,1001,4.75,19.1
2016,Export,Ukraine,Ghana,1001,0.14,0.75
2016,Export,Ukraine,Greece,1001,8.04,52.04
2016,Export,Ukraine,Hungary,1001,0.08,0.49
2016,Export,Ukraine,Indonesia,1001,330.18,2119.01
2016,Export,Ukraine,Iran,1001,5.83,36.3
2016,Export,Ukraine,Israel,1001,78.19,539.94
2016,Export,Ukraine,Italy,1001,62.56,431.33
2016,Export,Ukraine,Japan,1001,8.84,54.49
2016,Export,Ukraine,Jordan,1001,9.01,54.05
2016,Export,Ukraine,Kenya,1001,19.04,123.35
2016,Export,Ukraine,Dem. People's Rep. of Korea,1001,0.36,2.25
2016,Export,Ukraine,Rep. of Korea,1001,202.4,1363.15
2016,Export,Ukraine,Kuwait,1001,0.03,0.12
2016,Export,Ukraine,Lebanon,1001,64.52,412.71
2016,Export,Ukraine,Libya,1001,47.36,310.52
2016,Export,Ukraine,Malaysia,1001,12.53,80.28
2016,Export,Ukraine,Mauritania,1001,8.66,59.4
2016,Export,Ukraine,Mexico,1001,36.0,236.73
2016,Export,Ukraine,Rep. of Moldova,1001,0.23,0.66
2016,Export,Ukraine,Morocco,1001,126.42,856.16
2016,Export,Ukraine,Mozambique,1001,1.6,10.5
2016,Export,Ukraine,Oman,1001,7.14,46.89
2016,Export,Ukraine,Nepal,1001,1.19,7.95
2016,Export,Ukraine,Netherlands,1001,10.1,54.99
2016,Export,Ukraine,Nigeria,1001,14.55,92.76
2016,Export,Ukraine,Norway,1001,0.01,0.04
2016,Export,Ukraine,Philippines,1001,139.0,945.04
2016,Export,Ukraine,Poland,1001,1.6,6.79
2016,Export,Ukraine,Qatar,1001,0.0,0.02
2016,Export,Ukraine,Romania,1001,10.07,60.38
2016,Export,Ukraine,Saudi Arabia,1001,8.59,60.0
2016,Export,Ukraine,Senegal,1001,5.46,35.5
2016,Export,Ukraine,India,1001,279.87,1838.26
2016,Export,Ukraine,Singapore,1001,9.96,62.45
2016,Export,Ukraine,Somalia,1001,1.38,7.87
2016,Export,Ukraine,South Africa,1001,6.59,43.06
2016,Export,Ukraine,Zimbabwe,1001,0.62,4.42
2016,Export,Ukraine,Spain,1001,83.71,560.16
2016,Export,Ukraine,Switzerland,1001,7.57,36.35
2016,Export,Ukraine,Syria,1001,3.76,24.59
2016,Export,Ukraine,Thailand,1001,300.04,1985.48
2016,Export,Ukraine,United Arab Emirates,1001,1.96,11.41
2016,Export,Ukraine,Tunisia,1001,58.12,390.16
2016,Export,Ukraine,Türkiye,1001,4.85,33.29
2016,Export,Ukraine,Egypt,1001,366.14,2407.01
2016,Export,Ukraine,United Kingdom,1001,6.58,38.07
2016,Export,Ukraine,USA,1001,0.01,0.04
2017,Export,Ukraine,World,1001,2759.76,0.0
2017,Export,Ukraine,Albania,1001,1.14,6.01
2017,Export,Ukraine,Algeria,1001,12.36,87.71
2017,Export,Ukraine,Austria,1001,2.86,11.1
2017,Export,Ukraine,Bahrain,1001,0.01,0.05
2017,Export,Ukraine,Bangladesh,1001,308.75,1971.31
2017,Export,Ukraine,Belize,1001,0.0,0.0
2017,Export,Ukraine,Br. Virgin Isds,1001,0.17,1.1
2017,Export,Ukraine,Myanmar,1001,1.23,6.79
2017,Export,Ukraine,Belarus,1001,3.12,18.96
2017,Export,Ukraine,Sri Lanka,1001,0.34,2.43
2017,Export,Ukraine,China,1001,0.12,1.94
2017,Export,Ukraine,Cyprus,1001,3.69,22.6
2017,Export,Ukraine,Czechia,1001,0.09,0.6
2017,Export,Ukraine,Denmark,1001,0.65,3.13
2017,Export,Ukraine,Ethiopia,1001,13.95,87.31
2017,Export,Ukraine,France,1001,0.5,2.2
2017,Export,Ukraine,Djibouti,1001,5.98,36.5
2017,Export,Ukraine,Georgia,1001,0.01,0.02
2017,Export,Ukraine,Germany,1001,4.78,15.93
2017,Export,Ukraine,Ghana,1001,0.04,0.25
2017,Export,Ukraine,Greece,1001,7.57,46.07
2017,Export,Ukraine,Hungary,1001,0.5,1.55
2017,Export,Ukraine,Indonesia,1001,327.76,2055.07
2017,Export,Ukraine,Israel,1001,77.91,511.33
2017,Export,Ukraine,Italy,1001,70.71,459.54
2017,Export,Ukraine,Côte d'Ivoire,1001,3.68,23.3
2017,Export,Ukraine,Japan,1001,4.73,31.75
2017,Export,Ukraine,Kazakhstan,1001,0.03,0.09
2017,Export,Ukraine,Jordan,1001,17.94,106.83
2017,Export,Ukraine,Kenya,1001,46.68,280.19
2017,Export,Ukraine,Rep. of Korea,1001,106.5,723.6
2017,Export,Ukraine,Kuwait,1001,0.06,0.27
2017,Export,Ukraine,Lebanon,1001,65.77,396.89
2017,Export,Ukraine,Latvia,1001,0.05,0.11
2017,Export,Ukraine,Libya,1001,41.88,253.57
2017,Export,Ukraine,Lithuania,1001,0.09,0.53
2017,Export,Ukraine,Malaysia,1001,14.5,92.81
2017,Export,Ukraine,Mali,1001,0.35,0.0
2017,Export,Ukraine,Mauritania,1001,49.8,311.84
2017,Export,Ukraine,Mexico,1001,30.11,184.04
2017,Export,Ukraine,Rep. of Moldova,1001,0.18,0.39
2017,Export,Ukraine,Morocco,1001,100.75,619.31
2017,Export,Ukraine,Mozambique,1001,1.19,7.5
2017,Export,Ukraine,Oman,1001,0.01,0.05
2017,Export,Ukraine,Netherlands,1001,7.06,34.28
2017,Export,Ukraine,Nigeria,1001,17.11,107.17
2017,Export,Ukraine,Norway,1001,0.03,0.07
2017,Export,Ukraine,Philippines,1001,135.72,876.76
2017,Export,Ukraine,Poland,1001,0.87,4.14
2017,Export,Ukraine,Portugal,1001,4.4,29.0
2017,Export,Ukraine,Senegal,1001,21.95,133.18
2017,Export,Ukraine,India,1001,257.31,1649.3
2017,Export,Ukraine,Singapore,1001,0.04,0.31
2017,Export,Ukraine,Somalia,1001,4.01,25.0
2017,Export,Ukraine,South Africa,1001,22.91,142.27
2017,Export,Ukraine,Spain,1001,107.68,686.53
2017,Export,Ukraine,Sudan,1001,18.23,115.09
2017,Export,Ukraine,Switzerland,1001,1.86,6.13
2017,Export,Ukraine,Thailand,1001,121.38,803.49
2017,Export,Ukraine,United Arab Emirates,1001,4.25,23.75
2017,Export,Ukraine,Tunisia,1001,132.33,818.13
2017,Export,Ukraine,Türkiye,1001,98.67,597.39
2017,Export,Ukraine,Uganda,1001,2.18,13.82
2017,Export,Ukraine,Egypt,1001,438.31,2659.34
2017,Export,Ukraine,United Kingdom,1001,8.63,45.78
2017,Export,Ukraine,United Rep. of Tanzania,1001,0.08,0.42
2017,Export,Ukraine,Yemen,1001,26.23,158.35
2018,Export,Ukraine,World,1001,3004.36,16373.39
2018,Export,Ukraine,Algeria,1001,3.65,23.61
2018,Export,Ukraine,Austria,1001,1.53,4.8
2018,Export,Ukraine,Bangladesh,1001,167.39,914.6
2018,Export,Ukraine,Belgium,1001,0.0,0.0
2018,Export,Ukraine,Myanmar,1001,2.37,12.35
2018,Export,Ukraine,Belarus,1001,0.17,0.8
2018,Export,Ukraine,Sri Lanka,1001,0.37,2.6
2018,Export,Ukraine,China,1001,0.64,4.06
2018,Export,Ukraine,Congo,1001,0.23,1.37
2018,Export,Ukraine,Dem. Rep. of the Congo,1001,9.17,50.0
2018,Export,Ukraine,Cyprus,1001,0.43,2.33
2018,Export,Ukraine,Czechia,1001,0.02,0.1
2018,Export,Ukraine,Denmark,1001,2.34,8.02
2018,Export,Ukraine,France,1001,1.21,4.85
2018,Export,Ukraine,Djibouti,1001,30.18,169.59
2018,Export,Ukraine,Georgia,1001,0.17,1.05
2018,Export,Ukraine,Gambia,1001,3.37,18.04
2018,Export,Ukraine,Germany,1001,3.72,10.23
2018,Export,Ukraine,Ghana,1001,0.65,3.54
2018,Export,Ukraine,Greece,1001,5.93,34.02
2018,Export,Ukraine,Guinea,1001,6.48,34.2
2018,Export,Ukraine,"China, Hong Kong SAR",1001,0.02,0.14
2018,Export,Ukraine,Hungary,1001,0.12,0.38
2018,Export,Ukraine,Indonesia,1001,487.11,2606.43
2018,Export,Ukraine,Israel,1001,98.07,560.95
2018,Export,Ukraine,Italy,1001,44.67,271.07
2018,Export,Ukraine,Côte d'Ivoire,1001,13.47,73.75
2018,Export,Ukraine,Japan,1001,12.17,69.06
2018,Export,Ukraine,Jordan,1001,23.57,115.56
2018,Export,Ukraine,Kenya,1001,45.16,238.76
2018,Export,Ukraine,Rep. of Korea,1001,164.38,925.06
2018,Export,Ukraine,Kuwait,1001,0.04,0.2
2018,Export,Ukraine,Lebanon,1001,52.75,287.59
2018,Export,Ukraine,Libya,1001,121.9,637.83
2018,Export,Ukraine,Lithuania,1001,0.81,5.01
2018,Export,Ukraine,Malaysia,1001,25.76,146.34
2018,Export,Ukraine,Mali,1001,5.6,30.95
2018,Export,Ukraine,Mauritania,1001,53.57,293.73
2018,Export,Ukraine,Mexico,1001,33.77,179.74
2018,Export,Ukraine,"Other Asia, nes",1001,0.65,3.32
2018,Export,Ukraine,Rep. of Moldova,1001,0.21,0.47
2018,Export,Ukraine,Morocco,1001,259.33,1385.24
2018,Export,Ukraine,Mozambique,1001,8.51,44.0
2018,Export,Ukraine,Oman,1001,0.02,0.11
2018,Export,Ukraine,Netherlands,1001,39.4,208.33
2018,Export,Ukraine,New Caledonia,1001,0.05,0.25
2018,Export,Ukraine,Nigeria,1001,17.98,89.43
2018,Export,Ukraine,Norway,1001,0.47,1.27
2018,Export,Ukraine,Philippines,1001,312.98,1754.94
2018,Export,Ukraine,Poland,1001,1.25,5.74
2018,Export,Ukraine,Portugal,1001,5.58,30.88
2018,Export,Ukraine,Qatar,1001,4.16,20.7
2018,Export,Ukraine,Romania,1001,0.05,0.26
2018,Export,Ukraine,Rwanda,1001,0.2,1.0
2018,Export,Ukraine,Senegal,1001,33.18,180.12
2018,Export,Ukraine,Singapore,1001,0.57,3.4
2018,Export,Ukraine,South Africa,1001,12.12,65.9
2018,Export,Ukraine,Spain,1001,140.14,829.85
2018,Export,Ukraine,Sudan,1001,16.06,91.68
2018,Export,Ukraine,Switzerland,1001,2.39,7.35
2018,Export,Ukraine,Thailand,1001,105.53,573.13
2018,Export,Ukraine,United Arab Emirates,1001,4.1,21.36
2018,Export,Ukraine,Tunisia,1001,189.73,1026.53
2018,Export,Ukraine,Türkiye,1001,43.88,237.37
2018,Export,Ukraine,Uganda,1001,6.43,33.31
2018,Export,Ukraine,Egypt,1001,261.12,1396.27
2018,Export,Ukraine,United Kingdom,1001,7.76,40.87
2018,Export,Ukraine,United Rep. of Tanzania,1001,7.65,40.0
2018,Export,Ukraine,Burkina Faso,1001,3.32,18.0
2018,Export,Ukraine,Yemen,1001,96.55,519.59
2019,Export,Ukraine,World,1001,3658.4,20022.07
2019,Export,Ukraine,Albania,1001,2.84,13.95
2019,Export,Ukraine,Algeria,1001,5.65,34.83
2019,Export,Ukraine,Angola,1001,2.21,13.14
2019,Export,Ukraine,Azerbaijan,1001,0.05,0.04
2019,Export,Ukraine,Austria,1001,0.02,0.04
2019,Export,Ukraine,Bangladesh,1001,418.62,2288.22
2019,Export,Ukraine,Armenia,1001,2.22,12.56
2019,Export,Ukraine,Bulgaria,1001,0.0,0.0
2019,Export,Ukraine,Myanmar,1001,11.31,62.32
2019,Export,Ukraine,Belarus,1001,5.72,30.47
2019,Export,Ukraine,Cambodia,1001,0.09,0.52
2019,Export,Ukraine,Sri Lanka,1001,0.2,0.96
2019,Export,Ukraine,China,1001,1.94,10.42
2019,Export,Ukraine,Dem. Rep. of the Congo,1001,3.13,17.78
2019,Export,Ukraine,Cyprus,1001,0.17,0.99
2019,Export,Ukraine,Denmark,1001,2.07,7.0
2019,Export,Ukraine,Ecuador,1001,4.43,27.15
2019,Export,Ukraine,Ethiopia,1001,61.17,344.39
2019,Export,Ukraine,Eritrea,1001,1.49,9.25
2019,Export,Ukraine,France,1001,1.85,8.29
2019,Export,Ukraine,Djibouti,1001,29.47,164.06
2019,Export,Ukraine,Georgia,1001,0.93,4.84
2019,Export,Ukraine,Gambia,1001,1.38,8.07
2019,Export,Ukraine,Germany,1001,1.76,5.03
2019,Export,Ukraine,Greece,1001,3.89,21.27
2019,Export,Ukraine,Indonesia,1001,537.05,2959.87
2019,Export,Ukraine,Iraq,1001,0.0,0.01
2019,Export,Ukraine,Ireland,1001,6.75,30.4
2019,Export,Ukraine,Israel,1001,81.8,453.6
2019,Export,Ukraine,Italy,1001,34.38,173.63
2019,Export,Ukraine,Côte d'Ivoire,1001,1.56,9.0
2019,Export,Ukraine,Japan,1001,0.0,0.0
2019,Export,Ukraine,Jordan,1001,33.1,179.61
2019,Export,Ukraine,Kenya,1001,56.31,308.38
2019,Export,Ukraine,Rep. of Korea,1001,79.68,460.18
2019,Export,Ukraine,Kuwait,1001,0.01,0.17
2019,Export,Ukraine,Lao People's Dem. Rep.,1001,0.41,2.56
2019,Export,Ukraine,Lebanon,1001,83.25,443.25
2019,Export,Ukraine,Libya,1001,129.64,697.66
2019,Export,Ukraine,Lithuania,1001,1.14,6.48
2019,Export,Ukraine,Malaysia,1001,43.32,246.77
2019,Export,Ukraine,Mali,1001,3.0,15.8
2019,Export,Ukraine,Mauritania,1001,29.24,170.41
2019,Export,Ukraine,Mexico,1001,52.3,285.54
2019,Export,Ukraine,"Other Asia, nes",1001,1.38,7.43
2019,Export,Ukraine,Rep. of Moldova,1001,0.29,0.48
2019,Export,Ukraine,Morocco,1001,174.74,904.99
2019,Export,Ukraine,Mozambique,1001,5.43,29.9
2019,Export,Ukraine,Nepal,1001,0.3,1.74
2019,Export,Ukraine,Netherlands,1001,7.59,34.63
2019,Export,Ukraine,New Caledonia,1001,1.46,7.13
2019,Export,Ukraine,Nigeria,1001,50.6,294.78
2019,Export,Ukraine,Norway,1001,0.15,0.34
2019,Export,Ukraine,Philippines,1001,169.8,1016.27
2019,Export,Ukraine,Poland,1001,1.3,4.55
2012,Import,Russian Federation,World,1001,85.86,373.49
2012,Import,Russian Federation,Austria,1001,0.0,0.0
2012,Import,Russian Federation,Armenia,1001,0.0,0.0
2012,Import,Russian Federation,Belarus,1001,0.06,0.06
2012,Import,Russian Federation,Czechia,1001,0.14,0.14
2012,Import,Russian Federation,France,1001,0.11,0.07
2012,Import,Russian Federation,Germany,1001,0.31,0.27
2012,Import,Russian Federation,Italy,1001,0.01,0.02
2012,Import,Russian Federation,Kazakhstan,1001,84.92,371.94
2012,Import,Russian Federation,Lithuania,1001,0.01,0.02
2012,Import,Russian Federation,Mongolia,1001,0.18,0.71
2012,Import,Russian Federation,Ukraine,1001,0.12,0.25
2013,Import,Russian Federation,World,1001,234.51,913.33
2013,Import,Russian Federation,Austria,1001,0.02,0.01
2013,Import,Russian Federation,Belarus,1001,0.16,0.22
2013,Import,Russian Federation,China,1001,0.03,0.16
2013,Import,Russian Federation,Czechia,1001,0.05,0.04
2013,Import,Russian Federation,France,1001,0.06,0.04
2013,Import,Russian Federation,Germany,1001,0.14,0.11
2013,Import,Russian Federation,Italy,1001,0.04,0.04
2013,Import,Russian Federation,Kazakhstan,1001,231.61,901.12
2013,Import,Russian Federation,Lithuania,1001,0.33,0.75
2013,Import,Russian Federation,Mongolia,1001,1.69,10.08
2013,Import,Russian Federation,Poland,1001,0.0,0.0
2013,Import,Russian Federation,Serbia,1001,0.01,0.01
2013,Import,Russian Federation,Switzerland,1001,0.0,0.0
2013,Import,Russian Federation,Ukraine,1001,0.35,0.76
2013,Import,Russian Federation,USA,1001,0.01,0.0
2014,Import,Russian Federation,World,1001,97.02,396.91
2014,Import,Russian Federation,Austria,1001,0.0,0.0
2014,Import,Russian Federation,Belarus,1001,0.18,0.35
2014,Import,Russian Federation,Canada,1001,0.02,0.02
2014,Import,Russian Federation,China,1001,0.0,0.01
2014,Import,Russian Federation,Czechia,1001,0.04,0.03
2014,Import,Russian Federation,Finland,1001,0.0,0.0
2014,Import,Russian Federation,France,1001,0.08,0.04
2014,Import,Russian Federation,Germany,1001,0.27,0.28
2014,Import,Russian Federation,Hungary,1001,0.02,0.02
2014,Import,Russian Federation,Italy,1001,0.01,0.02
2014,Import,Russian Federation,Kazakhstan,1001,96.07,395.4
2014,Import,Russian Federation,Lithuania,1001,0.14,0.34
2014,Import,Russian Federation,Poland,1001,0.03,0.04
2014,Import,Russian Federation,Slovenia,1001,0.01,0.0
2014,Import,Russian Federation,Sweden,1001,0.03,0.02
2014,Import,Russian Federation,Türkiye,1001,0.0,0.0
2014,Import,Russian Federation,Ukraine,1001,0.12,0.35
2015,Import,Russian Federation,World,1001,74.46,403.64
2015,Import,Russian Federation,Austria,1001,0.02,0.02
2015,Import,Russian Federation,Bulgaria,1001,0.0,0.0
2015,Import,Russian Federation,Belarus,1001,4.75,34.57
2015,Import,Russian Federation,Czechia,1001,0.15,0.31
2015,Import,Russian Federation,Finland,1001,0.0,0.0
2015,Import,Russian Federation,France,1001,0.02,0.01
2015,Import,Russian Federation,Germany,1001,0.11,0.09
2015,Import,Russian Federation,Hungary,1001,0.0,0.0
2015,Import,Russian Federation,Italy,1001,0.0,0.0
2015,Import,Russian Federation,Kazakhstan,1001,66.75,349.42
2015,Import,Russian Federation,Lithuania,1001,0.19,0.45
2015,Import,Russian Federation,Poland,1001,0.06,0.11
2015,Import,Russian Federation,Russian Federation,1001,1.31,7.37
2015,Import,Russian Federation,Serbia,1001,0.0,0.01
2015,Import,Russian Federation,Slovenia,1001,0.0,0.0
2015,Import,Russian Federation,Ukraine,1001,1.1,11.29
2015,Import,Russian Federation,United Kingdom,1001,0.0,0.0
2016,Import,Russian Federation,World,1001,91.47,592.65
2016,Import,Russian Federation,Belarus,1001,11.77,90.18
2016,Import,Russian Federation,Czechia,1001,0.16,0.18
2016,Import,Russian Federation,Denmark,1001,0.06,0.14
2016,Import,Russian Federation,Estonia,1001,0.01,0.06
2016,Import,Russian Federation,Finland,1001,0.0,0.0
2016,Import,Russian Federation,France,1001,0.54,1.99
2016,Import,Russian Federation,Germany,1001,0.1,0.1
2016,Import,Russian Federation,Hungary,1001,0.01,0.02
2016,Import,Russian Federation,Italy,1001,0.03,0.04
2016,Import,Russian Federation,Kazakhstan,1001,73.52,451.34
2016,Import,Russian Federation,Lithuania,1001,0.15,0.55
2016,Import,Russian Federation,Poland,1001,0.23,1.29
2016,Import,Russian Federation,Slovakia,1001,0.01,0.01
2016,Import,Russian Federation,Slovenia,1001,0.0,0.0
2016,Import,Russian Federation,Sweden,1001,0.06,0.04
2016,Import,Russian Federation,Ukraine,1001,4.79,46.68
2016,Import,Russian Federation,United Kingdom,1001,0.02,0.02
2017,Import,Russian Federation,World,1001,39.89,271.06
2017,Import,Russian Federation,Austria,1001,0.03,0.03
2017,Import,Russian Federation,Belarus,1001,0.13,0.26
2017,Import,Russian Federation,China,1001,0.0,0.0
2017,Import,Russian Federation,Czechia,1001,0.13,0.13
2017,Import,Russian Federation,France,1001,0.01,0.01
2017,Import,Russian Federation,Germany,1001,0.27,0.17
2017,Import,Russian Federation,Hungary,1001,0.06,0.06
2017,Import,Russian Federation,Italy,1001,0.04,0.06
2017,Import,Russian Federation,Kazakhstan,1001,23.82,127.76
2017,Import,Russian Federation,Lithuania,1001,0.21,0.73
2017,Import,Russian Federation,Poland,1001,0.23,1.01
2017,Import,Russian Federation,Serbia,1001,0.0,0.0
2017,Import,Russian Federation,Slovenia,1001,0.01,0.0
2017,Import,Russian Federation,Türkiye,1001,0.0,0.02
2017,Import,Russian Federation,Ukraine,1001,14.9,140.81
2017,Import,Russian Federation,United Kingdom,1001,0.03,0.01
2018,Import,Russian Federation,World,1001,60.47,344.25
2018,Import,Russian Federation,Austria,1001,0.05,0.05
2018,Import,Russian Federation,Belarus,1001,0.11,0.2
2018,Import,Russian Federation,China,1001,0.0,0.02
2018,Import,Russian Federation,Czechia,1001,0.1,0.1
2018,Import,Russian Federation,Germany,1001,0.25,0.13
2018,Import,Russian Federation,Hungary,1001,0.01,0.02
2018,Import,Russian Federation,Italy,1001,0.03,0.04
2018,Import,Russian Federation,Kazakhstan,1001,46.78,232.08
